21291.520000,0.114639
21304.320000,0.114855
20981.760000,0.118404
21007.360000,0.120749
20874.240000,0.120748
20994.560000,0.120756
20994.560000,0.121493
21091.840000,0.110874
21511.680000,0.114550
21596.160000,0.114556
21898.240000,0.114560
22005.760000,0.110724
22333.440000,0.108633
22325.760000,0.108636
22325.760000,0.108757
22423.040000,0.112384
22556.160000,0.112840
22791.680000,0.112809
22904.320000,0.112818
22904.320000,0.113756
22553.600000,0.119259
22466.560000,0.119328
22274.560000,0.120672
22282.240000,0.120668
22282.240000,0.124607
22343.680000,0.132435
22538.240000,0.134057
22622.720000,0.134018
22945.280000,0.134021
22612.480000,0.130576
22876.160000,0.130574
22566.400000,0.130571
22458.880000,0.130692
22131.200000,0.142745
22118.400000,0.142742
22118.400000,0.142560
22138.880000,0.131487
22174.720000,0.115381
21647.360000,0.112408
21724.160000,0.108214
22144.000000,0.109742
22228.480000,0.106150
22356.480000,0.097899
22379.520000,0.097897
22405.120000,0.097896
22310.400000,0.097897
21962.240000,0.098087
22046.720000,0.103835
22046.720000,0.109599
21934.080000,0.102198
21780.480000,0.102194
21647.360000,0.105735
21841.920000,0.111894
21926.400000,0.111382
22115.840000,0.107974
22049.280000,0.107973
22264.320000,0.107967
21862.400000,0.107742
21729.280000,0.107794
21729.280000,0.118776
21534.720000,0.118776
21422.080000,0.118765
21324.800000,0.118785
21265.920000,0.119623
21506.560000,0.119628
21291.520000,0.122489
21232.640000,0.125426
21340.160000,0.125054
21340.160000,0.127369
21565.440000,0.129237
21516.800000,0.129229
21706.240000,0.128872
21813.760000,0.128874
21946.880000,0.128876
21826.560000,0.128866
21693.440000,0.128651
21767.680000,0.130344
21793.280000,0.130347
21734.400000,0.137278
21841.920000,0.136913
21841.920000,0.138098
21626.880000,0.138096
21514.240000,0.141536
21401.600000,0.141160
21401.600000,0.145747
21670.400000,0.149277
21568.000000,0.151657
21465.600000,0.151295
21496.320000,0.151296
21475.840000,0.152595
21427.200000,0.152587
21749.760000,0.151624
21760.000000,0.147674
22010.880000,0.140180
21890.560000,0.138230
21675.520000,0.138401
21573.120000,0.138981
21634.560000,0.139961
21634.560000,0.144179
21614.080000,0.144178
21219.840000,0.143274
21122.560000,0.143279
21122.560000,0.144013
21429.760000,0.147662
21299.200000,0.147663
21488.640000,0.147657
21596.160000,0.146753
21847.040000,0.146084
21419.520000,0.142413
21335.040000,0.142556
21496.320000,0.144556
21388.800000,0.154348
21040.640000,0.154538
21091.840000,0.154786
21388.800000,0.154654
21352.960000,0.151248
21271.040000,0.152356
21045.760000,0.152352
21245.460000,0.152344
21276.180000,0.153302
21737.030000,0.148751
21757.510000,0.149198
21757.510000,0.147849
21737.030000,0.147860
22123.590000,0.143905
22028.880000,0.136057
22295.170000,0.134599
22241.410000,0.134594
21918.850000,0.135457
22272.180000,0.137069
21954.740000,0.137065
22003.380000,0.137441
22453.940000,0.137325
22494.900000,0.125440
22945.460000,0.125445
23006.900000,0.125446
23447.270000,0.125679
23810.840000,0.125088
23841.560000,0.122851
24205.130000,0.118406
23795.530000,0.116877
24171.900000,0.117637
23897.980000,0.117914
24136.060000,0.117917
23836.540000,0.117952
23872.380000,0.118106
24217.980000,0.117916
24182.140000,0.112166
24642.990000,0.106561
24653.230000,0.104048
24922.030000,0.104060
24993.710000,0.100648
25106.350000,0.093540
25070.510000,0.093614
25185.710000,0.093616
25129.390000,0.093615
24811.950000,0.093609
25188.290000,0.093608
25249.730000,0.093674
25249.780000,0.082736
25260.020000,0.082733
25270.260000,0.082736
25318.900000,0.082601
25533.940000,0.081520
25354.740000,0.081516
25385.460000,0.078848
25362.420000,0.076052
25539.060000,0.076053
25587.700000,0.073781
25585.140000,0.071917
25562.100000,0.071913
25300.980000,0.071912
25224.180000,0.071910
24886.280000,0.071906
24945.160000,0.071935
25252.360000,0.071786
25239.560000,0.070094
25050.120000,0.070190
25006.600000,0.063247
24993.820000,0.063244
25045.020000,0.062179
25462.300000,0.062183
25503.260000,0.058730
25457.210000,0.058871
25487.930000,0.054284
25034.810000,0.050752
25034.810000,0.048364
25014.330000,0.048534
24983.610000,0.048533
25160.270000,0.047233
25536.640000,0.047265
25132.190000,0.047260
25055.390000,0.047258
24737.950000,0.047253
24755.870000,0.047250
24786.590000,0.047079
24786.590000,0.046538
24755.870000,0.044593
25196.240000,0.036765
25523.920000,0.036765
25534.160000,0.036765
25564.880000,0.036544
25595.600000,0.032255
25186.000000,0.026260
25152.720000,0.026337
24860.880000,0.026333
25093.860000,0.026332
24776.420000,0.026512
24845.540000,0.026560
25357.540000,0.026454
24873.700000,0.024448
24873.700000,0.014654
24873.700000,0.014462
24840.420000,0.014222
24574.180000,0.014281
24543.460000,0.014089
24522.980000,0.012632
24553.700000,0.012801
24251.600000,0.012800
24576.740000,0.010888
24149.190000,0.009976
24128.710000,0.009502
24492.250000,0.009784
24935.130000,0.010380
24610.010000,0.010382
24955.650000,0.010420
24525.520000,0.010183
24525.520000,0.010527
24489.690000,0.009692
24113.340000,0.008078
24113.340000,0.008078
24082.620000,0.007701
23683.260000,0.007720
23652.540000,0.007546
23519.440000,0.007543
23488.720000,0.007752
23058.590000,0.007518
22628.460000,0.006902
22536.310000,0.006907
22106.180000,0.006093
22106.180000,0.006093
21676.050000,0.006249
21658.130000,0.007902
21343.250000,0.007898
21356.050000,0.018695
21358.610000,0.020081
21043.730000,0.020076
21079.600000,0.020077
20938.750000,0.019736
21005.310000,0.020282
20746.750000,0.021677
20705.790000,0.021610
20859.440000,0.022782
21271.650000,0.023437
20864.610000,0.023431
21274.260000,0.025763
21274.260000,0.025763
20946.560000,0.026180
21345.970000,0.026288
21356.160000,0.026365
21325.440000,0.026365
21384.340000,0.026364
21796.550000,0.027083
21537.990000,0.027078
21573.830000,0.027204
21543.110000,0.027699
21952.760000,0.027575
21566.200000,0.027570
21591.840000,0.028077
21215.520000,0.028071
21614.930000,0.028924
21584.210000,0.028920
21584.210000,0.028923
21627.710000,0.029232
21842.750000,0.029205
21566.270000,0.030455
21566.270000,0.030956
21576.510000,0.030859
21607.230000,0.030881
21430.570000,0.032607
21410.090000,0.032488
21003.080000,0.032485
21038.920000,0.034021
21095.210000,0.034408
21525.340000,0.035365
21955.470000,0.036082
21955.470000,0.036077
22326.700000,0.036733
22326.700000,0.036733
21955.480000,0.036731
21494.630000,0.036700
21576.520000,0.037102
22006.650000,0.038219
22006.650000,0.038220
22436.780000,0.038918
22436.780000,0.039862
22866.910000,0.039804
23297.040000,0.040578
22866.910000,0.040535
23000.080000,0.041401
23000.080000,0.041402
23430.210000,0.042190
23606.850000,0.042237
23606.850000,0.042235
23586.370000,0.042156
23617.090000,0.042899
23773.230000,0.042900
23773.230000,0.043637
23722.030000,0.043599
23210.030000,0.043557
23261.230000,0.044217
23291.950000,0.044217
23261.260000,0.044216
23261.260000,0.046128
23251.020000,0.047332
23240.780000,0.047267
23670.910000,0.047367
24070.320000,0.048060
24070.320000,0.048060
24175.310000,0.050442
24172.730000,0.050370
24671.960000,0.050903
24318.660000,0.051612
23875.780000,0.051069
23875.780000,0.053543
23660.690000,0.055044
24070.290000,0.056912
24124.050000,0.056572
24482.440000,0.056546
24505.460000,0.056547
24822.900000,0.056551
24804.980000,0.056553
24753.780000,0.056659
24784.500000,0.057950
24528.480000,0.057949
24548.960000,0.059309
24548.960000,0.059309
24495.230000,0.059024
24607.860000,0.059041
24607.860000,0.059039
24817.800000,0.059040
24838.280000,0.058137
24838.280000,0.056202
24838.280000,0.058293
25066.130000,0.047707
25112.210000,0.046398
25542.340000,0.046946
25475.750000,0.047101
25224.870000,0.047270
25319.640000,0.047052
25319.640000,0.045645
25319.640000,0.045573
24889.510000,0.044387
24459.380000,0.043656
24490.100000,0.044304
24090.690000,0.042001
24364.610000,0.042388
24354.370000,0.041992
23924.240000,0.041623
23967.790000,0.041504
24036.910000,0.041615
24251.930000,0.041618
23852.520000,0.040892
23852.520000,0.041167
23785.960000,0.041067
23778.300000,0.040386
23348.170000,0.040356
23348.170000,0.040356
23304.610000,0.039807
23273.890000,0.039812
22843.760000,0.039369
22874.480000,0.039656
22843.760000,0.039875
22790.000000,0.039565
22564.720000,0.039630
22564.720000,0.038376
22759.300000,0.037877
22749.060000,0.037992
22718.340000,0.037970
22587.810000,0.036245
22587.810000,0.036750
22608.260000,0.036762
22971.830000,0.035249
23401.960000,0.034721
22971.830000,0.033765
22572.420000,0.033181
22572.420000,0.033181
22505.850000,0.032357
22966.700000,0.032740
22997.420000,0.032740
23458.270000,0.032737
23919.120000,0.032337
23488.990000,0.031221
23488.990000,0.031508
23184.320000,0.030812
23184.320000,0.029863
22754.190000,0.029863
22324.060000,0.029088
22754.190000,0.029403
22318.950000,0.028537
22318.950000,0.028537
21888.820000,0.027750
21750.580000,0.027743
21750.580000,0.028270
21740.340000,0.028281
21699.380000,0.027537
21233.460000,0.028137
21504.820000,0.027532
21947.720000,0.027587
21978.440000,0.027586
21957.960000,0.026927
21957.960000,0.026931
22057.770000,0.027013
22329.130000,0.025095
22370.090000,0.023828
22446.890000,0.024132
22047.480000,0.025126
21617.350000,0.024264
21865.690000,0.024266
21435.560000,0.022967
21435.560000,0.023369
21384.330000,0.022798
21384.330000,0.021807
21415.050000,0.021742
21384.330000,0.019270
21287.050000,0.018523
20877.450000,0.017340
20890.250000,0.019824
20695.690000,0.019820
21125.770000,0.019822
21294.730000,0.019819
21476.490000,0.020837
21560.970000,0.020709
21822.090000,0.019423
21868.170000,0.019425
22165.130000,0.017862
22147.210000,0.017865
22170.220000,0.018036
22216.300000,0.018474
22185.580000,0.029655
21965.400000,0.029654
21934.680000,0.029636
21903.960000,0.030498
21873.240000,0.033142
22024.270000,0.037175
22011.470000,0.036946
21873.180000,0.036412
21949.980000,0.036258
22229.020000,0.036094
22049.770000,0.035768
22019.050000,0.035911
22472.170000,0.041567
22441.450000,0.046879
22410.730000,0.046875
22886.890000,0.052088
23342.570000,0.052059
23135.210000,0.053167
23212.010000,0.053146
23718.890000,0.053150
24182.220000,0.053149
24650.700000,0.053039
24863.180000,0.053034
24707.050000,0.059241
25108.980000,0.061599
25108.980000,0.062488
25137.120000,0.074087
25126.880000,0.074088
25096.160000,0.074378
25065.440000,0.074390
25096.160000,0.088205
25603.040000,0.101113
26058.720000,0.100827
26596.320000,0.101556
27113.440000,0.101558
27589.600000,0.101487
28076.000000,0.101488
27840.460000,0.103076
27789.260000,0.108124
27758.540000,0.109320
27912.110000,0.128443
28122.030000,0.127942
28188.590000,0.130857
27786.620000,0.131077
27497.290000,0.131080
27556.170000,0.131082
27696.970000,0.130953
27725.130000,0.131186
27581.750000,0.131188
27179.780000,0.130807
27625.220000,0.130811
27238.610000,0.133258
27018.400000,0.133260
27471.520000,0.137792
27538.080000,0.137516
27358.890000,0.139791
27402.410000,0.139967
27612.330000,0.139971
28014.260000,0.141832
27584.130000,0.142471
27655.800000,0.144692
27699.320000,0.146588
27909.240000,0.146595
27870.840000,0.146887
27870.840000,0.146360
27881.080000,0.146346
27891.320000,0.148004
27922.040000,0.158904
27945.110000,0.158626
27522.690000,0.160016
27522.690000,0.160016
27735.190000,0.160017
27916.980000,0.160946
27878.580000,0.161774
27607.220000,0.161804
28006.630000,0.162486
28101.400000,0.162956
28070.680000,0.161755
28070.680000,0.161769
27822.340000,0.161767
27822.340000,0.160684
27822.340000,0.161761
27435.780000,0.162401
27466.500000,0.162447
27497.220000,0.162497
27517.700000,0.162748
27548.420000,0.161954
27574.050000,0.161268
27507.490000,0.159226
27410.210000,0.159253
27300.180000,0.159277
26813.780000,0.159276
26649.940000,0.158255
26596.180000,0.158252
26304.340000,0.158885
26258.260000,0.159002
25940.820000,0.158996
26184.040000,0.158995
26245.480000,0.159867
26178.920000,0.159407
26493.820000,0.148227
26504.060000,0.148691
26639.760000,0.148695
26670.480000,0.147832
26701.200000,0.143097
26291.600000,0.138816
26268.560000,0.140043
26007.440000,0.140080
25930.640000,0.140204
25633.680000,0.140568
25651.600000,0.140565
25779.630000,0.140424
25587.650000,0.135060
25618.370000,0.129749
25649.090000,0.129749
25142.210000,0.123891
24655.810000,0.124040
24589.250000,0.122571
24922.100000,0.122592
24845.350000,0.122596
24358.950000,0.122596
23882.790000,0.123025
23396.390000,0.123025
23770.140000,0.116819
23798.340000,0.114382
23798.340000,0.113465
24238.710000,0.101858
24248.950000,0.101857
24709.800000,0.102193
24740.520000,0.102179
25139.930000,0.088361
24633.050000,0.075042
24576.780000,0.075664
24069.900000,0.074712
23583.500000,0.074711
23076.620000,0.074714
22590.220000,0.074779
23017.740000,0.073190
23048.460000,0.068021
23079.180000,0.066824
23035.660000,0.047704
23255.870000,0.048259
23189.310000,0.045329
23130.430000,0.045088
22958.910000,0.045082
22900.030000,0.045108
22728.510000,0.045989
22731.070000,0.055206
22620.990000,0.075107
22623.550000,0.075111
22178.110000,0.075107
22318.910000,0.072829
22119.230000,0.072827
22134.590000,0.068295
22295.870000,0.068288
22585.120000,0.066013
22876.960000,0.065841
22871.840000,0.065837
22603.030000,0.063974
22925.590000,0.063021
22884.640000,0.060805
22940.960000,0.058910
22830.880000,0.058904
22830.880000,0.058573
22830.880000,0.058579
22830.880000,0.058579
22705.470000,0.097280
22679.900000,0.088302
22385.470000,0.089243
22431.550000,0.113217
22462.270000,0.123793
22300.980000,0.127145
21988.640000,0.132450
21858.090000,0.131538
22324.010000,0.131504
22359.800000,0.130821
22666.950000,0.150109
22718.160000,0.153779
22592.750000,0.164881
23022.880000,0.167631
23294.240000,0.167676
23294.240000,0.166197
23232.800000,0.168169
23232.800000,0.218246
23668.000000,0.237244
23714.080000,0.236989
23780.640000,0.236989
23852.290000,0.236991
23895.810000,0.238315
24105.730000,0.238292
24174.800000,0.238861
24218.320000,0.245023
24428.240000,0.245027
24374.510000,0.245851
24418.030000,0.251504
24597.230000,0.251404
25022.230000,0.254951
24796.930000,0.255877
24809.730000,0.257271
25019.650000,0.257275
24802.030000,0.266596
24868.590000,0.273633
24983.800000,0.274842
25014.520000,0.274894
25035.000000,0.276806
25035.000000,0.276802
25216.780000,0.275572
25076.020000,0.276403
25076.020000,0.277245
25055.540000,0.276939
25485.670000,0.277701
25818.490000,0.278507
25557.350000,0.278214
25887.610000,0.278578
25887.610000,0.278578
25887.610000,0.278577
25954.170000,0.278891
25984.890000,0.280010
25554.760000,0.280022
25155.350000,0.280072
25186.070000,0.280096
25175.830000,0.280215
25196.310000,0.280214
24947.970000,0.280213
24517.840000,0.280018
24543.470000,0.280020
24138.970000,0.280019
24138.970000,0.280623
23708.840000,0.280003
23632.060000,0.280022
23201.930000,0.280021
23201.930000,0.280021
22771.800000,0.279400
22771.800000,0.279918
22802.520000,0.280094
22823.000000,0.280699
22823.000000,0.280634
22298.230000,0.280634
22328.950000,0.280672
22328.950000,0.280672
22608.010000,0.280669
22177.880000,0.280695
22608.010000,0.280751
22638.730000,0.281750
23099.580000,0.282311
23099.580000,0.282283
23529.710000,0.281400
23498.990000,0.271950
23729.410000,0.252456
23698.690000,0.252449
23698.690000,0.252449
23514.370000,0.252283
23534.850000,0.252855
23066.370000,0.254831
22869.250000,0.255410
22633.730000,0.255409
22387.990000,0.255408
22505.750000,0.258093
22802.760000,0.258110
22480.200000,0.258110
22416.210000,0.260205
22316.370000,0.260204
22216.530000,0.260203
22216.530000,0.260639
22646.660000,0.260665
22646.660000,0.260665
23202.200000,0.220321
23627.180000,0.217801
23627.180000,0.216822
23591.340000,0.191648
23581.100000,0.181468
23529.890000,0.178115
23552.950000,0.171878
23683.500000,0.172309
23217.580000,0.172308
23181.790000,0.172323
23143.440000,0.152268
23092.230000,0.148599
23647.770000,0.137934
